id,emp_id,employee_name,department_name,payrun_name,period_start,period_end,gross_amount,deduction_amount,net_amount,payslip_status,payrun_status,sent_at,created_at
"676","EMP-135933","Manish Deshmukh","Human Resources","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","58410.00","3704.60","54705.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"675","EMP-8F867A","Manish Sengupta","Finance","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","93840.00","5830.40","88009.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"674","EMP-4014FF","Vivaan Bhatia","Human Resources","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","77760.00","4865.60","72894.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"673","EMP-AEECBA","Rohan Bhatt","Finance","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","57420.00","3645.20","53774.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"672","EMP-ECD855","Naveen Bansal","Human Resources","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","89300.00","5558.00","83742.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"671","EMP-8B20DA","Anjali Chauhan","Marketing & Sales","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","93060.00","5783.60","87276.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"670","EMP-07509A","Varun Shah","Human Resources","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","89440.00","5566.40","83873.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"669","EMP-51758D","Priya Chopra","Human Resources","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","66960.00","4217.60","62742.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"668","EMP-DECF50","Nisha Joshi","Marketing & Sales","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","72960.00","4577.60","68382.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"667","EMP-DC4175","Arjun Bose","Finance","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","83200.00","5192.00","78008.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"666","EMP-EE0A11","Anjali Gupta","Marketing & Sales","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","74900.00","4694.00","70206.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"665","EMP-B39B2F","Vivaan Chauhan","Marketing & Sales","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","95230.00","5913.80","89316.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"664","EMP-27173F","Sanjay Agarwal","Human Resources","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","73920.00","4635.20","69284.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"663","EMP-0DAABA","Neha Chatterjee","Finance","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","72380.00","4542.80","67837.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"662","EMP-A2759A","Simran Desai","Marketing & Sales","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","84240.00","5254.40","78985.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"661","EMP-4629FD","Priya Menon","Engineering","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","88320.00","5499.20","82820.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"660","EMP-DB59A5","Isha Malhotra","Finance","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","65880.00","4152.80","61727.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"659","EMP-C923B6","Reyansh Subramaniam","Marketing & Sales","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","67320.00","4239.20","63080.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"658","EMP-6B6E3D","Krishna Sengupta","Finance","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","66240.00","4174.40","62065.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"657","EMP-79A6BD","Divya Pillai","Finance","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","61560.00","3893.60","57666.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"656","EMP-9DE65A","Sai Pandey","Human Resources","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","83640.00","5218.40","78421.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"655","EMP-8B4D44","Sanjay Bose","Human Resources","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","102720.00","6363.20","96356.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"654","EMP-1A3F5F","Shreya Deshmukh","Engineering","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","54720.00","3483.20","51236.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"653","EMP-186813","Karan Ghosh","Engineering","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","60180.00","3810.80","56369.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"652","EMP-4A7545","Varun Kaur","Finance","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","87420.00","5445.20","81974.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"651","EMP-B030CD","Shreya Deshmukh","Finance","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","72760.00","4565.60","68194.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"650","EMP-DD5A61","Reyansh Shah","Human Resources","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","105840.00","6550.40","99289.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"649","EMP-D12354","Gaurav Bhatt","Finance","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","79920.00","4995.20","74924.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"648","EMP-977362","Dev Deshmukh","Engineering","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","62040.00","3922.40","58117.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"647","EMP-352914","Varun Pillai","Marketing & Sales","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","90480.00","5628.80","84851.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"646","EMP-C052E5","Aditya Trivedi","Marketing & Sales","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","82160.00","5129.60","77030.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"645","EMP-AD155F","Karan Krishnan","Human Resources","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","62980.00","3978.80","59001.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"644","EMP-E14561","Nikhil Chauhan","Marketing & Sales","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","91080.00","5664.80","85415.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"643","EMP-9C1299","Aarav Bhatia","Human Resources","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","96300.00","5978.00","90322.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"642","EMP-A2063B","Simran Desai","Human Resources","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","61200.00","3872.00","57328.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"641","EMP-896B0D","Riya Bansal","Marketing & Sales","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","75920.00","4755.20","71164.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"640","EMP-44D134","Aditya Malhotra","Engineering","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","68620.00","4317.20","64302.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"639","EMP-F9A332","Meera Ghosh","Finance","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","81780.00","5106.80","76673.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"638","EMP-ADADC1","Kabir Trivedi","Marketing & Sales","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","64350.00","4061.00","60289.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"637","EMP-759739","Arjun Chatterjee","Finance","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","88560.00","5513.60","83046.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"636","EMP-77AC95","Sneha Yadav","Human Resources","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","81780.00","5106.80","76673.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"635","EMP-86960E","Nisha Kapoor","Marketing & Sales","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","70200.00","4412.00","65788.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"634","EMP-9FBC24","Kavya Mehta","Human Resources","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","66240.00","4174.40","62065.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"633","EMP-B465CB","Krishna Ghosh","Finance","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","59920.00","3795.20","56124.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"632","EMP-487FAF","Deepak Bhatia","Human Resources","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","59400.00","3764.00","55636.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"631","EMP-3BCB82","Neha Kulkarni","Engineering","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","99510.00","6170.60","93339.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"630","EMP-99DA86","Riya Mehta","Engineering","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","67320.00","4239.20","63080.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"629","EMP-2B423B","Rohan Krishnan","Human Resources","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","90720.00","5643.20","85076.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"628","EMP-4230E9","Kavya Banerjee","Marketing & Sales","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","79920.00","4995.20","74924.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"627","EMP-63FFD0","Rahul Das","Finance","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","75200.00","4712.00","70488.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"626","EMP-35E126","Arjun Desai","Engineering","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","69680.00","4380.80","65299.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"625","EMP-3ABC1F","Krishna Trivedi","Marketing & Sales","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","70380.00","4422.80","65957.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"624","EMP-FFCBB7","Riya Malhotra","Marketing & Sales","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","51700.00","3302.00","48398.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"623","EMP-C9DB6F","Nisha Bhatt","Human Resources","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","85440.00","5326.40","80113.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"622","EMP-64A7A0","Ayaan Tiwari","Marketing & Sales","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","79900.00","4994.00","74906.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"621","EMP-237A46","Pooja Gupta","Marketing & Sales","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","86480.00","5388.80","81091.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"620","EMP-8F867A","Manish Sengupta","Finance","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","99360.00","6161.60","93198.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"619","EMP-4BB327","Reyansh Desai","Finance","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","76230.00","4773.80","71456.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"618","EMP-49902F","Anjali Sengupta","Finance","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","67320.00","4239.20","63080.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"617","EMP-04DC66","Deepak Bansal","Human Resources","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","69680.00","4380.80","65299.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"616","EMP-31C154","Rahul Nair","Marketing & Sales","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","79040.00","4942.40","74097.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"615","EMP-51758D","Priya Chopra","Human Resources","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","63240.00","3994.40","59245.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"614","EMP-6E7B98","Kabir Ghosh","Marketing & Sales","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","76140.00","4768.40","71371.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"613","EMP-CAD3C8","Sanjay Subramaniam","Human Resources","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","63360.00","4001.60","59358.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"612","EMP-DB59A5","Isha Malhotra","Finance","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","62220.00","3933.20","58286.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"611","EMP-F7C116","Sai Sharma","Marketing & Sales","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","64320.00","4059.20","60260.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"610","EMP-A2759A","Simran Desai","Marketing & Sales","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","79560.00","4973.60","74586.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"609","EMP-769127","Simran Trivedi","Engineering","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","72960.00","4577.60","68382.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"608","EMP-FDABCC","Isha Rathore","Engineering","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","88360.00","5501.60","82858.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"607","EMP-196CAC","Ayaan Rao","Engineering","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","57420.00","3645.20","53774.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"606","EMP-A2063B","Simran Desai","Human Resources","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","57600.00","3656.00","53944.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"605","EMP-DF76DB","Ananya Menon","Human Resources","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","90720.00","5643.20","85076.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"604","EMP-665750","Dev Yadav","Marketing & Sales","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","78840.00","4930.40","73909.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"603","EMP-C35DF4","Ayaan Reddy","Finance","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","51700.00","3302.00","48398.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"602","EMP-C7FBCE","Shreya Trivedi","Engineering","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","78110.00","4886.60","73223.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"601","EMP-ABFDB9","Aarav Reddy","Finance","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","100440.00","6226.40","94213.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"600","EMP-9FBC24","Kavya Mehta","Human Resources","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","70380.00","4422.80","65957.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"599","EMP-95E6CA","Manish Ghosh","Human Resources","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","95040.00","5902.40","89137.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"598","EMP-B1E1C4","Nikhil Gupta","Human Resources","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","63440.00","4006.40","59433.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"597","EMP-414629","Ishaan Shah","Finance","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","59920.00","3795.20","56124.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"596","EMP-9DE65A","Sai Pandey","Human Resources","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","78720.00","4923.20","73796.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"595","EMP-C290EE","Amit Verma","Engineering","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","107000.00","6620.00","100380.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"594","EMP-1A3F5F","Shreya Deshmukh","Engineering","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","58140.00","3688.40","54451.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"593","EMP-A6B296","Aryan Saxena","Human Resources","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","69550.00","4373.00","65177.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"592","EMP-186813","Karan Ghosh","Engineering","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","56640.00","3598.40","53041.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"591","EMP-3EB8C2","Sanjay Yadav","Human Resources","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","98800.00","6128.00","92672.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"590","EMP-B2C016","Anjali Reddy","Human Resources","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","105840.00","6550.40","99289.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"589","EMP-E1E4EB","Naveen Trivedi","Engineering","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","61380.00","3882.80","57497.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"588","EMP-BDF979","Rahul Bose","Finance","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","91080.00","5664.80","85415.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"587","EMP-D11D6F","Sanjay Menon","Engineering","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","65270.00","4116.20","61153.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"586","EMP-12F541","Ananya Kaur","Human Resources","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","97760.00","6065.60","91694.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"585","EMP-DECF50","Nisha Joshi","Marketing & Sales","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","82080.00","5124.80","76955.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"584","EMP-03D313","Vivaan Chopra","Finance","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","71280.00","4476.80","66803.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"583","EMP-6F7C5C","Aditya Ghosh","Human Resources","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","62980.00","3978.80","59001.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"582","EMP-51758D","Priya Chopra","Human Resources","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","59520.00","3771.20","55748.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"581","EMP-ED4A92","Karan Das","Engineering","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","57420.00","3645.20","53774.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"580","EMP-DE1D39","Siddharth Bose","Human Resources","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","85140.00","5308.40","79831.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"579","EMP-1F7DE5","Amit Bose","Marketing & Sales","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","62370.00","3942.20","58427.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"578","EMP-F7C116","Sai Sharma","Marketing & Sales","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","68340.00","4300.40","64039.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"577","EMP-D60A23","Gaurav Kulkarni","Engineering","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","82170.00","5130.20","77039.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"576","EMP-DB59A5","Isha Malhotra","Finance","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","58560.00","3713.60","54846.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"575","EMP-4629FD","Priya Menon","Engineering","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","99360.00","6161.60","93198.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"574","EMP-373BCD","Vivaan Ghosh","Marketing & Sales","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","80190.00","5011.40","75178.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"573","EMP-C362EF","Nikhil Pandey","Engineering","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","84150.00","5249.00","78901.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"572","EMP-A2759A","Simran Desai","Marketing & Sales","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","74880.00","4692.80","70187.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"571","EMP-58445B","Rahul Shah","Engineering","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","70720.00","4443.20","66276.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"570","EMP-27173F","Sanjay Agarwal","Human Resources","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","83160.00","5189.60","77970.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"569","EMP-6B6E3D","Krishna Sengupta","Finance","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","74520.00","4671.20","69848.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"568","EMP-769127","Simran Trivedi","Engineering","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","77520.00","4851.20","72668.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"567","EMP-31A68C","Krishna Chatterjee","Finance","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","105930.00","6555.80","99374.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"566","EMP-56BC71","Ishaan Yadav","Marketing & Sales","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","104000.00","6440.00","97560.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"565","EMP-B321B8","Ayaan Verma","Marketing & Sales","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","58850.00","3731.00","55119.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"564","EMP-99DA86","Riya Mehta","Engineering","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","63360.00","4001.60","59358.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"563","EMP-36ACC3","Varun Das","Marketing & Sales","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","72380.00","4542.80","67837.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"562","EMP-C9DB6F","Nisha Bhatt","Human Resources","May 2026 Payroll","2026-04-30T18:30:00.000Z","2026-05-30T18:30:00.000Z","90780.00","5646.80","85133.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"561","EMP-3ABC1F","Krishna Trivedi","Marketing & Sales","January 2026 Payroll","2025-12-31T18:30:00.000Z","2026-01-30T18:30:00.000Z","66240.00","4174.40","62065.60","Sent","Paid","","2026-09-05T15:16:11.175Z"
"560","EMP-8F2F80","Aryan Pandey","Human Resources","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","59400.00","3764.00","55636.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"559","EMP-8D4B72","Aditya Shah","Marketing & Sales","June 2026 Payroll","2026-05-31T18:30:00.000Z","2026-06-29T18:30:00.000Z","73320.00","4599.20","68720.80","Sent","Paid","","2026-09-05T15:16:11.175Z"
"558","EMP-190639","Meera Malhotra","Engineering","April 2026 Payroll","2026-03-31T18:30:00.000Z","2026-04-29T18:30:00.000Z","68480.00","4308.80","64171.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
"557","EMP-2CDEBE","Krishna Menon","Engineering","February 2026 Payroll","2026-01-31T18:30:00.000Z","2026-02-27T18:30:00.000Z","104000.00","6440.00","97560.00","Sent","Paid","","2026-09-05T15:16:11.175Z"
"556","EMP-A9E145","Neha Kapoor","Human Resources","March 2026 Payroll","2026-02-28T18:30:00.000Z","2026-03-30T18:30:00.000Z","78210.00","4892.60","73317.40","Sent","Paid","","2026-09-05T15:16:11.175Z"
"555","EMP-4014FF","Vivaan Bhatia","Human Resources","July 2026 Payroll","2026-06-30T18:30:00.000Z","2026-07-30T18:30:00.000Z","87480.00","5448.80","82031.20","Sent","Paid","","2026-09-05T15:16:11.175Z"
